STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-03-25,,29.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-03-26,,26.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-03-27,,29.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-03-28,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-03-29,,27.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-03-30,,30.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-03-31,,30.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-01,,28.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-02,,27.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-03,,28.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-04,,27.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-05,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-06,,28.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-07,,31.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-08,,30.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-09,,31.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-10,,30.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-11,,26.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-12,,27.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-13,,29.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-14,,28.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-15,,28.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-16,,30.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-17,,30.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-18,,29.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-19,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-20,,30.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-21,,30.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-22,,29.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-23,,29.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-24,,29.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-25,,28.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-26,,27.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-27,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-28,,30.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-29,,26.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-04-30,,30.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-01,,28.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-02,,28.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-03,,30.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-04,,27.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-05,,29.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-06,,28.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-07,,25.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-08,,27.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-09,,27.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-10,,27.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-11,,26.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-12,,27.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-13,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-14,,26.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-15,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-16,,27.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-17,,26.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-18,,27.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-19,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-20,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-21,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-22,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-23,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-24,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-25,,27.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-26,,27.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-27,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-28,,26.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-29,,28.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-30,,27.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-05-31,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-01,,28.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-02,,29.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-03,,28.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-04,,28.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-05,,28.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-06,,25.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-07,,26.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-08,,26.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-09,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-10,,29.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-11,,30.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-12,,28.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-13,,25.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-14,,27.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-15,,26.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-16,,25.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-17,,24.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-18,,25.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-19,,25.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-20,,25.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-21,,27.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-22,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-23,,28.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-24,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-25,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-26,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-27,,26.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-28,,25.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-29,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-06-30,,27.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-01,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-02,,26.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-03,,27.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-04,,25.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-05,,25.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-06,,25.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-07,,25.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-08,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-09,,29.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-10,,27.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-11,,27.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-12,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-13,,27.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-14,,28.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-15,,28.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-16,,28.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-17,,29.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-18,,29.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-19,,29.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-20,,28.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-21,,28.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-22,,27.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-23,,27.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-24,,26.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-25,,26.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-26,,26.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-27,,26.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-28,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-29,,27.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-30,,26.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-07-31,,25.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-01,,28.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-02,,26.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-03,,26.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-04,,26.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-05,,27.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-06,,28.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-07,,28.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-08,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-09,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-10,,26.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-11,,25.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-12,,25.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-13,,25.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-14,,26.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-15,,26.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-16,,27.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-17,,27.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-18,,27.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-19,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-20,,27.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-21,,25.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-22,,25.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-23,,24.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-24,,25.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-25,,28.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-26,,28.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-27,,29.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-28,,28.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-29,,27.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-30,,27.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-08-31,,29.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-01,,29.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-02,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-03,,25.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-04,,26.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-05,,27.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-06,,27.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-07,,27.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-08,,28.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-09,,28.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-10,,30.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-11,,29.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-12,,29.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-13,,27.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-14,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-15,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-16,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-17,,28.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-18,,28.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-19,,29.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-20,,29.0,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-21,,28.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-22,,25.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-23,,24.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-24,,23.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-25,,26.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-26,,25.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-27,,26.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-28,,27.7,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-29,,28.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-09-30,,27.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-01,,26.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-02,,25.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-03,,27.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-04,,28.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-05,,30.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-06,,29.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-07,,29.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-08,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-09,,27.3,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-10,,27.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-11,,26.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-12,,27.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-13,,28.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-14,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-15,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-16,,29.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-17,,29.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-18,,27.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-19,,27.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-20,,28.6,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-21,,28.2,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-22,,26.9,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-23,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-24,,28.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-25,,28.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-26,,26.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-27,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-28,,28.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-29,,29.5,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-30,,29.4,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-10-31,,29.8,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-11-01,,29.1,,
LAM00048955,"PAKSE, LA",15.117,105.167,102.0,1953-11-02,,28.3,,
